OBJIDsic,LAT,LON,GeodAREA,taxCount,region_id,code,name,island,tdwg4,tdwg4_name,tdwg3,tdwg2,tdwg1,tdwg1_name,country_IS,country,completeness,complete_1,ref_id,tnorm,tnorm_n,standCt
1171,43.50796007,146.1361275,58.60630175,22,636,RUS.KI.ZEJ,"Zeleny, Kuril Islands",1,KUR-OO,Kuril Is.,KUR,31,3,Asia-Temperate,RUS,Russian Federation (the),2,2,47,37.539,37.539,22
1172,60.00463365,31.68093836,84805.45552,173,637,RUS.LN,Leningrad,0,RUW-OO,Northwest European Russia,RUW,14,1,Europe,RUS,Russian Federation (the),2,2,87,0.204,0.202,171
1173,52.64626573,39.1330655,24203.66693,156,638,RUS.LP,Lipetsk,0,RUC-OO,Central European Russia,RUC,14,1,Europe,RUS,Russian Federation (the),2,2,87,0.645,0.632,153
1174,54.37113417,44.47254181,25997.82334,164,640,RUS.MR,Mordovia,0,RUC-OO,Central European Russia,RUC,14,1,Europe,RUS,Russian Federation (the),2,2,87,0.631,0.627,163
1175,55.65807642,37.6470218,46880.08442,857,641,RUS.MS,Moskva,0,RUC-OO,Central European Russia,RUC,14,1,Europe,RUS,Russian Federation (the),2,2,87,1.828,1.369,642
1176,54.32837016,40.62439363,39767.99264,141,642,RUS.RZ,Ryazan,0,RUC-OO,Central European Russia,RUC,14,1,Europe,RUS,Russian Federation (the),2,2,87,0.355,0.355,141
1178,50.73059212,87.03321895,92523.36363,279,644,RUS.SIB.AR,Altai Republic,0,ALT-OO,Altay,ALT,30,3,Asia-Temperate,RUS,Russian Federation (the),2,1,2379,0.302,0.158,146
1179,57.09641795,106.3577986,773669.7172,216,645,RUS.SIB.IO,Irkutsk,0,IRK-OO,Irkutsk,IRK,30,3,Asia-Temperate,RUS,Russian Federation (the),2,2,2418,0.028,0.022,169
1180,67.0750953,95.96843873,2289880.403,68,646,RUS.SIB.KK,Krasnoyarsk,0,KRA-OO,Krasnoyarsk,KRA,30,3,Asia-Temperate,RUS,Russian Federation (the),2,2,34,0.003,0.003,67
1181,54.79443883,87.22304313,95162.75095,190,647,RUS.SIB.KR,Kemerovo,0,WSB-OO,West Siberia,WSB,30,3,Asia-Temperate,RUS,Russian Federation (the),2,1,2379,0.2,0.139,132
1182,55.28324642,79.76697603,177820.462,167,648,RUS.SIB.NR,Novosibirsk,0,WSB-OO,West Siberia,WSB,30,3,Asia-Temperate,RUS,Russian Federation (the),2,2,2418,0.094,0.074,131
1183,56.11546242,73.34833153,141007.1814,72,649,RUS.SIB.OR,Omsk,0,WSB-OO,West Siberia,WSB,30,3,Asia-Temperate,RUS,Russian Federation (the),2,2,34,0.051,0.051,72
1184,53.55476317,109.5030451,352373.8444,156,650,RUS.SIB.RB,Buryat,0,BRY-OO,Buryatiya,BRY,30,3,Asia-Temperate,RUS,Russian Federation (the),2,2,2418,0.044,0.035,124
1185,53.3931195,89.89780093,61570.17567,110,651,RUS.SIB.RK,Khakass,0,KRA-OO,Krasnoyarsk,KRA,30,3,Asia-Temperate,RUS,Russian Federation (the),2,2,2418,0.179,0.14,86
1186,51.57963094,94.79340242,169686.2887,17,652,RUS.SIB.RT,Republic of Tyva,0,TVA-OO,Tuva,TVA,30,3,Asia-Temperate,RUS,Russian Federation (the),2,2,34,0.01,0.01,17
1187,58.49741073,82.14230736,314770.699,190,653,RUS.SIB.TO,Tomsk,0,WSB-OO,West Siberia,WSB,30,3,Asia-Temperate,RUS,Russian Federation (the),2,1,2379,0.06,0.044,137
1188,52.84048969,116.2004651,431826.6991,22,654,RUS.SIB.ZK,Zabaykalsky Krai,0,CTA-OO,Chita,CTA,30,3,Asia-Temperate,RUS,Russian Federation (the),2,2,34,0.005,0.005,22
1189,53.89123384,37.55757745,25509.76246,151,655,RUS.TL,Tula,0,RUC-OO,Central European Russia,RUC,14,1,Europe,RUS,Russian Federation (the),2,2,87,0.592,0.588,150
1190,57.09414057,34.71340171,84465.47334,179,656,RUS.TV,Tver,0,RUC-OO,Central European Russia,RUC,14,1,Europe,RUS,Russian Federation (the),2,2,87,0.212,0.21,177
1191,50.97202321,40.21942769,52178.03166,210,657,RUS.VR,Voronezh,0,RUC-OO,Central European Russia,RUC,14,1,Europe,RUS,Russian Federation (the),2,2,87,0.402,0.399,208
1192,-1.991346046,29.93879739,24924.72055,331,658,RWA,Rwanda,0,RWA-OO,Rwanda,RWA,23,2,Africa,RWA,Rwanda,2,0,2410,1.328,1.119,279
1193,24.12232704,44.53686367,1921725.388,98,659,SAU,Saudi Arabia,0,SAU-OO,Saudi Arabia,SAU,35,3,Asia-Temperate,SAU,Saudi Arabia,2,2,2351,0.005,0.004,79
1194,13.8315346,30.04995152,2486951.977,68,660,SDN,Sudan (incl. South Sudan),0,SUD-OO,Sudan,SUD,24,2,Africa,SDN,Sudan (the),1,2,139,0.003,0.002,59
1195,14.36833907,-14.46307741,196705.0853,106,661,SEN,Senegal,0,SEN-OO,Senegal,SEN,22,2,Africa,SEN,Senegal,1,2,139,0.054,0.049,97
1196,1.356598152,103.8201312,673.6967997,223,662,SGP,Singapore,1,MLY-SI,Singapore,MLY,42,4,Asia-Tropical,SGP,Singapore,2,2,24,33.101,33.101,223
1198,-40.31881133,-9.942322564,72.10569557,12,665,SHN.GI,Gough Island,1,TDC-OO,Tristan da Cunha,TDC,90,9,Antarctic,SHN,"Saint Helena, Ascension and Tristan da Cunha",2,2,132,16.642,16.642,12
1199,-37.3005025,-12.67806529,14.70431499,19,666,SHN.II,Inaccessible Island,1,TDC-OO,Tristan da Cunha,TDC,90,9,Antarctic,SHN,"Saint Helena, Ascension and Tristan da Cunha",2,2,132,129.214,129.214,19
1200,-37.42453519,-12.48388001,3.46303917,5,667,SHN.NI,Nightingale,1,TDC-OO,Tristan da Cunha,TDC,90,9,Antarctic,SHN,"Saint Helena, Ascension and Tristan da Cunha",2,2,132,144.382,144.382,5
1201,-37.11244275,-12.28510296,98.05869091,83,669,SHN.TC,Tristan da Cunha,1,TDC-OO,Tristan da Cunha,TDC,90,9,Antarctic,SHN,"Saint Helena, Ascension and Tristan da Cunha",2,2,132,84.643,82.604,81
1202,8.550595205,-11.77522898,72808.41145,81,670,SLE,Sierra Leone,0,SIE-OO,Sierra Leone,SIE,22,2,Africa,SLE,Sierra Leone,1,2,139,0.111,0.104,76
1203,6.066544828,45.8483581,635246.3961,69,671,SOM,Somalia,0,SOM-OO,Somalia,SOM,24,2,Africa,SOM,Somalia,1,2,139,0.011,0.01,63
1204,46.93020456,-56.30612701,255.2343916,199,672,SPM,Saint Pierre and Miquelon,1,NFL-SP,St.Pierre-Miquelon,NFL,72,7,Northern America,SPM,Saint Pierre and Miquelon,3,0,1997,77.968,77.968,199
1206,4.116009195,-55.91907519,142529.3115,101,674,SUR,Suriname,0,SUR-OO,Surinam,SUR,82,8,Southern America,SUR,Suriname,2,2,2390,0.071,0.071,101
1207,48.7049353,19.48038297,48457.78886,166,675,SVK,Slovakia,0,CZE-SK,Slovakia,CZE,11,1,Europe,SVK,Slovakia,2,2,29,0.343,0.336,163
1208,46.12356417,14.82653837,20421.11743,232,676,SVN,Slovenia,0,YUG-SL,Slovenia,YUG,13,1,Europe,SVN,Slovenia,3,2,2416,1.136,1.126,230
1209,62.76510662,16.73138544,442884.4411,1610,677,SWE,Sweden,0,SWE-OO,Sweden,SWE,10,1,Europe,SWE,Sweden,3,2,2355,0.364,0.26,1152
1210,-26.57902292,31.49026616,16784.11391,587,678,SWZ,Swaziland,0,SWZ-OO,Swaziland,SWZ,27,2,Africa,SWZ,Swaziland,3,2,100,3.497,1.817,305
1211,18.06285473,-63.06109448,94.17492756,35,679,SXM,Sint Maarten,1,LEE-NL,Netherlands Leeward Is.,LEE,81,8,Southern America,ANT,Netherlands Antilles,2,1,130,37.165,37.165,35
1212,-4.880126845,53.38679286,0.069895015,2,680,SYC.AFB,"African Banks, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,3,1,49,2861.434,2861.434,2
1213,-9.425483343,46.36881407,164.2270885,53,681,SYC.ALD,"Aldabra, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,3,1,49,32.272,32.272,53
1214,-7.006184493,52.72647688,1.929663849,27,682,SYC.ALP,"Alphonse, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,3,1,49,1399.207,1399.207,27
1215,-4.212570914,55.66656933,0.833868441,40,683,SYC.ARI,"Aride, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,3,1,49,4796.92,4796.92,40
1216,-9.730865264,46.51151204,12.07709085,35,684,SYC.ASS,"Assumption, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,3,1,49,289.805,289.805,35
1217,-10.08660356,47.74172252,10.9570704,32,685,SYC.AST,"Astove, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,3,1,49,292.049,292.049,32
1218,-3.720209255,55.20548702,1.034969274,91,686,SYC.BIR,"Bird, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,2,2,53,8792.532,5507.41,57
1219,-4.258608352,55.67335667,0.061403558,1,687,SYC.BOI,"Booby Island, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,3,1,49,1628.57,1628.57,1
1220,-4.312196541,55.86536323,0.037075362,2,688,SYC.COC,"Cocos, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,3,1,49,5394.418,5394.418,2
1221,-7.129637182,56.27999428,9.983859837,54,689,SYC.COE,"Coetivy, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,3,1,49,540.873,540.873,54
1222,-4.663767469,55.36599167,0.703650083,38,690,SYC.CON,"Conception, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,2,2,53,5400.411,4689.831,33
1223,-9.726323403,47.57317522,6.273316112,26,691,SYC.COS,"Cosmoledo, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,3,1,49,414.454,414.454,26
1224,-4.331230682,55.66285795,0.433995912,86,692,SYC.COU,"Cousin, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,2,2,53,19815.855,13825.015,60
1225,-4.350735947,55.64772396,0.318731228,3,693,SYC.CSE,"Cousine, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,3,1,49,941.232,941.232,3
1226,-4.28281781,55.72523367,3.349345373,111,694,SYC.CUR,"Curieuse, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,2,2,53,3314.08,2328.813,78
1227,-5.415730655,53.29846409,1.755549178,52,695,SYC.DAR,"Darros, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,3,1,49,2962.036,2962.036,52
1228,-3.805835279,55.66664138,1.673813122,94,696,SYC.DEN,"Denis, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,2,2,53,5615.92,4002.836,67
1229,-5.689395707,53.66904019,4.362498617,26,697,SYC.DES,"Desroches, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,3,1,49,595.989,595.989,26
1230,-6.234875581,53.04342239,0.499327203,15,698,SYC.DNO,"Desnoefs, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,3,1,49,3004.042,3004.042,15
1231,-10.15932087,51.165566,9.130840267,39,699,SYC.FAR,"Farquhar, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,3,1,49,427.124,427.124,39
1232,-4.328060838,55.87486529,2.884029554,69,700,SYC.FEL,"Felicite, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,2,2,53,2392.486,1907.054,55
1233,-4.586333192,55.9413175,2.299607188,101,701,SYC.FRE,"Fregate, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,3,1,49,4392.054,4305.083,99
1234,-4.289914634,55.86910569,0.889438289,60,702,SYC.GSO,"Grande Soeur, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,2,2,53,6745.831,5059.373,45
1235,-4.63478272,55.50044988,1.131995087,27,703,SYC.IAC,"Ile au Cerf, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,3,1,49,2385.169,2385.169,27
1236,-4.659656229,55.52594033,2.14009482,34,704,SYC.IAN,"Ile Anonyme, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,3,1,49,1588.715,1588.715,34
1237,-4.626598803,55.50821676,0.245212084,21,705,SYC.ILO,"Ile Longue, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,3,1,49,8564.015,8564.015,21
1238,-4.607184566,55.50105802,1.461074005,67,706,SYC.ISA,"Ile St Anne, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,3,1,49,4585.668,4517.225,66
1239,-4.685865992,55.43358088,0.045754186,2,707,SYC.IVM,"Ile aux Vaches Marines, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,3,1,49,4371.185,4371.185,2
1240,-4.360894693,55.8378783,10.57369149,77,708,SYC.LDI,"La Digue, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,3,1,49,728.222,718.765,76
1241,-4.676443408,55.46727998,163.0128313,290,709,SYC.MAH,"Mahe, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,3,1,49,177.9,176.06,287
1242,-4.341996596,55.92110029,1.072541578,70,710,SYC.MAR,"Marianne, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,2,2,53,6526.554,5873.898,63
1243,-6.179233147,53.1438969,0.694766915,29,711,SYC.MLO,"Marie-Louise, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,3,1,49,4174.062,4174.062,29
1244,-4.392996109,55.24457252,2.124342184,160,712,SYC.NOI,"North Island, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,2,2,53,7531.743,5036.853,107
1245,-5.863691116,55.38466256,0.564177367,21,713,SYC.PLA,"Platte, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,3,1,49,3722.234,3544.984,20
1246,-5.760920855,53.30634159,3.45751131,40,714,SYC.POI,"Poivre, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,3,1,49,1156.901,1127.979,39
1247,-4.323879742,55.73014497,39.3214656,104,715,SYC.PRA,"Praslin, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,3,1,49,264.487,261.943,103
1248,-9.531960109,50.98691767,1.330468864,7,716,SYC.PRO,"Providence, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,3,1,49,526.13,526.13,7
1249,-4.288181926,55.85551649,0.516156132,2,717,SYC.PSO,"Petit Soeur, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,3,1,49,387.48,387.48,2
1250,-4.58228306,55.76360943,0.296166304,2,718,SYC.REC,"Recifs, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,3,1,49,675.296,675.296,2
1251,-5.116641108,53.31233649,0.314566354,25,719,SYC.REM,"Remire, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,3,1,49,7947.449,7947.449,25
1252,-7.156718174,52.73813403,0.721648586,4,720,SYC.SFR,"St Francois, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,3,1,49,554.286,554.286,4
1253,-4.487210699,55.23066488,20.55094331,133,721,SYC.SIL,"Silhouette, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,3,1,49,647.172,637.44,131
1254,-5.437121361,53.35811905,1.581776843,16,722,SYC.SJO,"St Joseph, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,3,1,49,1011.521,1011.521,16
1255,-9.331684433,50.72751427,1.877705806,10,723,SYC.STP,"St Pierre, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,3,1,49,532.565,532.565,10
1256,-4.674043544,55.40132488,0.863156064,51,724,SYC.THE,"Therese, Seychelles",1,SEY-OO,Seychelles,SEY,29,2,Africa,SYC,Seychelles,2,2,53,5908.549,5097.572,44
1257,-26.26070255,-69.46391574,28550.48443,8,220,CHL.CR,ChaΞΒΞΒ±aral,0,CLN-AT,Atacama,CLN,85,8,Southern America,CHL,Chile,2,0,45,0.028,0.028,8
1258,8.542125474,0.965599854,55956.21863,71,726,TGO,Togo,0,TOG-OO,Togo,TOG,22,2,Africa,TGO,Togo,1,2,139,0.127,0.113,63
1259,15.1137771,101.0117318,513520.4251,337,727,THA,Thailand,0,THA-OO,Thailand,THA,41,4,Asia-Tropical,THA,Thailand,1,2,148,0.066,0.05,259
1260,-19.85670954,-174.821605,763.4172217,296,728,TON,Tonga,1,TON-OO,Tonga,TON,60,6,Pacific,TON,Tonga,2,2,114,38.773,38.642,295
1261,34.1034924,9.567266778,156557.8644,136,729,TUN,Tunisia,0,TUN-OO,Tunisia,TUN,20,2,Africa,TUN,Tunisia,1,2,139,0.087,0.084,132
1263,23.7510551,120.9618301,36021.14876,1222,731,TWN,Taiwan,1,TAI-OO,Taiwan,TAI,38,3,Asia-Temperate,TWN,Taiwan (Province of China),3,2,140,3.392,2.113,761
1264,-6.29028032,34.82385942,938449.2498,774,732,TZA,United Republic of Tanzania,0,TAN-OO,Tanzania,TAN,25,2,Africa,TZA,"Tanzania, United Republic of",2,0,2410,0.082,0.051,479
1265,1.281853432,32.37819379,244557.2851,263,733,UGA,Uganda,0,UGA-OO,Uganda,UGA,25,2,Africa,UGA,Uganda,2,0,2410,0.108,0.079,193
1266,49.02348696,31.40786587,595741.2164,785,734,UKR,Ukraine,0,UKR-UK,Ukraine,UKR,14,1,Europe,UKR,Ukraine,2,2,2353,0.132,0.113,674
1267,-32.79821075,-56.01715507,177345.1237,190,735,URY,Uruguay,0,URU-OO,Uruguay,URU,85,8,Southern America,URY,Uruguay,2,1,57,0.107,0.107,190
1268,64.8290021,-153.3835364,1311407.475,299,736,USA.AK,Alaska,0,ASK-OO,Alaska,ASK,70,7,Northern America,USA,United States of America (the),3,0,1997,0.023,0.022,288
1269,32.79496205,-86.82872884,134385.1531,1166,737,USA.AL,Alabama,0,ALA-OO,Alabama,ALA,78,7,Northern America,USA,United States of America (the),3,0,1997,0.868,0.839,1128
1270,34.90074774,-92.44277813,137516.9554,730,738,USA.AR,Arkansas,0,ARK-OO,Arkansas,ARK,78,7,Northern America,USA,United States of America (the),3,0,1997,0.531,0.514,707
1271,34.29662426,-111.657673,294322.8407,666,739,USA.AZ,Arizona,0,ARI-OO,Arizona,ARI,76,7,Northern America,USA,United States of America (the),3,0,1997,0.226,0.219,644
1272,37.24201089,-119.6059368,409755.8235,1818,740,USA.CA,California,0,CAL-OO,California,CAL,76,7,Northern America,USA,United States of America (the),3,0,1997,0.444,0.43,1761
1273,38.99914649,-105.5337022,271035.8734,596,741,USA.CO,Colorado,0,COL-OO,Colorado,COL,73,7,Northern America,USA,United States of America (the),3,0,1997,0.22,0.217,588
1274,41.62583995,-72.72751183,12840.31199,1159,742,USA.CT,Connecticut,0,CNT-OO,Connecticut,CNT,75,7,Northern America,USA,United States of America (the),3,0,1997,9.026,8.652,1111
1275,38.90863992,-77.01538038,166.0705505,557,743,USA.DC,Washington DC,0,WDC-OO,District of Columbia,WDC,78,7,Northern America,USA,United States of America (the),3,0,1997,335.4,332.389,552
1276,38.99843422,-75.51291877,5071.443018,782,744,USA.DE,Delaware,0,DEL-OO,Delaware,DEL,78,7,Northern America,USA,United States of America (the),3,0,1997,15.42,14.808,751
1277,28.65984062,-82.48428739,146002.4642,1512,745,USA.FL,Florida,0,FLA-OO,Florida,FLA,78,7,Northern America,USA,United States of America (the),3,0,1997,1.036,1.012,1477
1278,32.65517224,-83.44790482,152385.0828,976,746,USA.GA,Georgia,0,GEO-OO,Georgia,GEO,78,7,Northern America,USA,United States of America (the),3,0,1997,0.64,0.622,948
1280,42.07861158,-93.49655048,145277.2124,649,764,USA.IA,Iowa,0,IOW-OO,Iowa,IOW,74,7,Northern America,USA,United States of America (the),3,0,1997,0.447,0.43,625
1281,44.39430946,-114.6534563,216253.4583,629,765,USA.ID,Idaho,0,IDA-OO,Idaho,IDA,73,7,Northern America,USA,United States of America (the),3,0,1997,0.291,0.285,616
1282,40.12095057,-89.15484481,150173.1467,1109,766,USA.IL,Illinois,0,ILL-OO,Illinois,ILL,74,7,Northern America,USA,United States of America (the),3,0,1997,0.738,0.7,1051
1283,39.91397005,-86.28558801,94762.26465,842,767,USA.IN,Indiana,0,INI-OO,Indiana,INI,75,7,Northern America,USA,United States of America (the),3,0,1997,0.889,0.86,815
1284,16.74074446,-169.5284194,5.513737316,8,768,USA.JI,Johnston Island,1,HAW-JI,Johnston I.,HAW,63,6,Pacific,UMI,United States Minor Outlying Islands (the),2,2,42,145.092,145.092,8
1285,38.48364847,-98.36922342,211982.8754,558,769,USA.KS,Kansas,0,KAN-OO,Kansas,KAN,74,7,Northern America,USA,United States of America (the),3,0,1997,0.263,0.256,543
1286,37.52754119,-85.28718107,104139.5256,878,770,USA.KY,Kentucky,0,KTY-OO,Kentucky,KTY,78,7,Northern America,USA,United States of America (the),3,0,1997,0.843,0.809,842
1287,31.07893203,-92.019514,119570.9235,959,771,USA.LA,Louisiana,0,LOU-OO,Louisiana,LOU,78,7,Northern America,USA,United States of America (the),3,0,1997,0.802,0.778,930
1288,42.259202,-71.80902765,21067.90741,1581,772,USA.MA,Massachusetts,0,MAS-OO,Masachusettes,MAS,75,7,Northern America,USA,United States of America (the),3,0,1997,7.504,7.115,1499
1289,39.04873981,-76.79954402,25917.09469,1233,773,USA.MD,Maryland,0,MRY-OO,Maryland,MRY,78,7,Northern America,USA,United States of America (the),3,0,1997,4.757,4.549,1179
1310,33.91783227,-80.90044821,80506.49372,1021,794,USA.SC,South Carolina,0,SCA-OO,South Carolina,SCA,78,7,Northern America,USA,United States of America (the),3,0,1997,1.268,1.206,971
1311,44.43750612,-100.2196417,198721.0984,372,795,USA.SD,South Dakota,0,SDA-OO,South Dakota,SDA,74,7,Northern America,USA,United States of America (the),3,0,1997,0.187,0.185,367
1312,35.85101869,-86.34818841,108971.4591,751,796,USA.TN,Tennessee,0,TEN-OO,Tennessee,TEN,78,7,Northern America,USA,United States of America (the),3,0,1997,0.689,0.666,726
1313,31.49712804,-99.35740062,684941.7845,1044,797,USA.TX,Texas,0,TEX-OO,Texas,TEX,77,7,Northern America,USA,United States of America (the),3,0,1997,0.152,0.15,1027
1314,39.32520481,-111.6746315,219981.8416,667,798,USA.UT,Utah,0,UTA-OO,Utah,UTA,76,7,Northern America,USA,United States of America (the),3,0,1997,0.303,0.293,644
1315,37.51858166,-78.83991804,103750.0719,1106,799,USA.VA,Virginia,0,VRG-OO,Virginia,VRG,78,7,Northern America,USA,United States of America (the),3,0,1997,1.066,1.03,1069
1317,44.08238291,-72.65993611,24712.71656,813,801,USA.VT,Vermont,0,VER-OO,Vermont,VER,75,7,Northern America,USA,United States of America (the),3,0,1997,3.29,3.164,782
1318,47.38651408,-120.4282947,174249.6102,1116,802,USA.WA,Washington,0,WAS-OO,Washington,WAS,73,7,Northern America,USA,United States of America (the),3,0,1997,0.64,0.623,1086
1319,44.64232129,-89.738518,169729.1817,900,803,USA.WI,Wisconsin,0,WIS-OO,Wisconsin,WIS,74,7,Northern America,USA,United States of America (the),3,0,1997,0.53,0.506,859
1320,38.64142153,-80.61241113,62504.59653,798,804,USA.WV,West Virginia,0,WVA-OO,West Virginia,WVA,75,7,Northern America,USA,United States of America (the),3,0,1997,1.277,1.24,775
1321,42.99898838,-107.5398658,253507.8209,422,805,USA.WY,Wyoming,0,WYO-OO,Wyoming,WYO,73,7,Northern America,USA,United States of America (the),3,0,1997,0.166,0.165,419
1322,12.83922984,-61.28381087,49.14839407,63,806,VCT.GR,The Grenadines,1,WIN-SV,St.Vincent,WIN,81,8,Southern America,VCT,Saint Vincent and the Grenadines,2,1,1,128.183,128.183,63
1323,13.251309,-61.18897523,348.619379,205,807,VCT.SV,Saint Vincent,1,WIN-SV,St.Vincent,WIN,81,8,Southern America,VCT,Saint Vincent and the Grenadines,2,1,1,58.803,58.803,205
1324,7.12087425,-66.17804694,909729.9993,104,808,VEN,Venezuela,0,VEN-OO,Venezuela,VEN,82,8,Southern America,VEN,Venezuela (Bolivarian Republic of),2,2,90,0.011,0.011,101
1325,18.72691673,-64.33738075,40.24290777,4,809,VGB.AN,"Anegada, British Virgin Islands",1,LEE-BV,British Virgin Is.,LEE,81,8,Southern America,VGB,Virgin Islands (British),1,2,27,9.94,9.94,4
1326,18.47640141,-64.57061904,3.530631652,85,810,VGB.GI,"Guana Island, British Virgin Islands",1,LEE-BV,British Virgin Is.,LEE,81,8,Southern America,VGB,Virgin Islands (British),2,1,1,2407.501,2407.501,85
1327,18.44650613,-64.74685304,9.205923597,9,811,VGB.JD,"Jost van Dyke, British Virgin Islands",1,LEE-BV,British Virgin Is.,LEE,81,8,Southern America,VGB,Virgin Islands (British),2,1,1,97.763,97.763,9
1328,18.42407433,-64.62006394,65.17101437,200,812,VGB.TO,"Tortola, British Virgin Islands",1,LEE-BV,British Virgin Is.,LEE,81,8,Southern America,VGB,Virgin Islands (British),2,2,101,306.885,306.885,200
1329,18.47585495,-64.39921648,23.90498563,109,813,VGB.VG,"Virgin Gorda, British Virgin Islands",1,LEE-BV,British Virgin Is.,LEE,81,8,Southern America,VGB,Virgin Islands (British),2,2,101,455.972,455.972,109
1330,-14.01392317,-171.3997022,0.120254036,18,814,WSM.FAU,Fanuatapu,1,SAM-WS,Samoa,SAM,60,6,Pacific,WSM,Samoa,1,2,136,14968.313,14968.313,18
1331,-14.02225865,-171.4155989,0.255666556,60,815,WSM.NAA,Namua,1,SAM-WS,Samoa,SAM,60,6,Pacific,WSM,Samoa,1,2,136,23468.068,23468.068,60
1332,-14.0732737,-171.4100558,0.371421248,16,816,WSM.NUA,Nuulua,1,SAM-WS,Samoa,SAM,60,6,Pacific,WSM,Samoa,1,2,136,4307.777,4307.777,16
1333,-14.0636023,-171.4227461,1.266968328,47,817,WSM.NUE,Nuutela,1,SAM-WS,Samoa,SAM,60,6,Pacific,WSM,Samoa,1,2,136,3709.643,3709.643,47
1334,15.90432752,47.59574566,453515.0924,69,818,YEM,Yemen,0,000-07,Yemen,6,35,3,Asia-Temperate,YEM,Yemen,1,2,139,0.015,0.015,68
1335,-32.14188653,26.46742264,170114.7899,1129,819,ZAF.EC,Eastern Cape,0,CPP-EC,Eastern Cape Province,CPP,27,2,Africa,ZAF,South Africa,3,2,100,0.664,0.389,662
1336,-28.61011743,26.86447468,129989.7529,661,820,ZAF.FS,Orange Free State,0,OFS-OO,Free State,OFS,27,2,Africa,ZAF,South Africa,3,2,100,0.509,0.295,383
1337,-26.04529781,28.20922868,18631.63433,846,821,ZAF.GA,Gauteng,0,TVL-GA,Gauteng,TVL,27,2,Africa,ZAF,South Africa,3,2,100,4.541,2.673,498
